club_name_x,player_name,club_involved_name,fee_cleaned,league_name,year,age,position,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,height_cm,weight_kg,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,search_volume_sv
AZ Alkmaar,Maarten Martens,PAOK Salonika,0.63,Eredivisie,2013,37.0,Midfielder,451.0,287.0,164.0,Belgium,6.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,7.0,3.0,4.0,0.0,0.0,0.6,0.4,0.2,0.31,0.0,451.0,1.4,64.0,75.0,0.0,226.0,0.0,88.0,15.0,-1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0
Ajax Amsterdam,Jan Vertonghen,Spurs,11.25,Eredivisie,2012,34.0,Defender,2790.0,1350.0,1440.0,Belgium,31.0,15.0,16.0,8.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,12.0,6.0,6.0,31.0,11.0,20.0,6.0,0.0,0.32,0.06,0.26,0.33,0.19,349.0,1.0,90.0,90.0,465.0,1395.0,0.19,75.0,182.0,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105000.0
Ajax Amsterdam,Vurnon Anita,Newcastle,7.65,Eredivisie,2012,32.0,Midfielder,2663.0,1449.0,1214.0,Netherlands,33.0,17.0,16.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,12.0,6.0,6.0,29.0,13.0,16.0,3.0,0.0,0.14,0.07,0.07,0.12,0.0,1332.0,0.98,92.0,81.0,888.0,1332.0,0.1,183.0,169.0,-1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800.0
Ajax Amsterdam,Gregory van der Wiel,Paris SG,5.4,Eredivisie,2012,33.0,Defender,1574.0,767.0,807.0,Netherlands,19.0,9.0,10.0,2.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,5.0,3.0,2.0,21.0,7.0,14.0,3.0,1.0,0.34,0.23,0.11,0.12,0.11,787.0,1.2,75.0,83.0,525.0,394.0,0.17,147.0,64.0,31.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000.0
Ajax Amsterdam,Aras Özbiliz,Kuban Krasnodar,2.7,Eredivisie,2012,31.0,Midfielder,731.0,420.0,311.0,Armenia,12.0,7.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,4.0,3.0,6.0,4.0,2.0,0.0,0.0,0.25,0.12,0.12,0.0,0.29,731.0,0.74,122.0,61.0,0.0,731.0,0.0,145.0,129.0,-1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0
Ajax Amsterdam,Darío Cvitanich,OGC Nice,1.35,Eredivisie,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0
Ajax Amsterdam,Ismail Aissati,Antalyaspor,0.54,Eredivisie,2012,32.0,Midfielder,980.0,430.0,550.0,Morocco,16.0,8.0,8.0,2.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0,9.0,4.0,5.0,4.0,2.0,2.0,0.0,0.0,0.64,0.46,0.18,0.21,0.16,490.0,0.37,245.0,61.0,0.0,196.0,0.0,114.0,13.0,-1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0
Ajax Amsterdam,Theo Janssen,Vitesse,0.495,Eredivisie,2012,40.0,Midfielder,2477.0,1282.0,1195.0,Netherlands,29.0,15.0,14.0,8.0,3.0,5.0,8.0,4.0,4.0,2.0,0.0,9.0,5.0,4.0,28.0,10.0,18.0,4.0,0.0,0.58,0.29,0.29,0.21,0.38,310.0,1.02,88.0,85.0,619.0,310.0,0.15,61.0,40.0,-1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000.0
Feyenoord Rotterdam,Ron Vlaar,Aston Villa,3.42,Eredivisie,2012,36.0,Defender,3059.0,1529.0,1530.0,Netherlands,34.0,17.0,17.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,13.0,7.0,6.0,36.0,15.0,21.0,3.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,1.06,85.0,90.0,1020.0,1020.0,0.09,290.0,155.0,16.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7400.0
Feyenoord Rotterdam,Karim El Ahmadi,Aston Villa,2.52,Eredivisie,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0
Feyenoord Rotterdam,Bart Schenkeveld,Heracles Almelo,0.09,Eredivisie,2012,29.0,Defender,937.0,480.0,457.0,Netherlands,12.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,5.0,13.0,1.0,0.0,0.19,0.0,0.19,0.38,0.0,469.0,1.73,52.0,78.0,937.0,0.0,0.1,109.0,253.0,96.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0
PSV Eindhoven,Zakaria Labyad,Sporting CP,0.81,Eredivisie,2012,28.0,Forward,2275.0,1038.0,1237.0,Morocco,32.0,16.0,16.0,6.0,3.0,3.0,7.0,4.0,3.0,0.0,0.0,7.0,5.0,2.0,39.0,16.0,23.0,6.0,0.0,0.51,0.28,0.24,0.26,0.22,379.0,1.54,58.0,71.0,379.0,325.0,0.24,82.0,42.0,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0
PSV Eindhoven,Género Zeefuik,FC Groningen,0.495,Eredivisie,2012,31.0,Forward,2285.0,1119.0,1166.0,Netherlands,30.0,15.0,15.0,6.0,5.0,1.0,6.0,4.0,2.0,0.0,0.0,9.0,5.0,4.0,31.0,14.0,17.0,2.0,0.0,0.47,0.24,0.24,0.4,0.08,381.0,1.22,74.0,76.0,1143.0,381.0,0.08,83.0,61.0,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0
AZ Alkmaar,Rasmus Elm,CSKA Moscow,5.4,Eredivisie,2012,33.0,Midfielder,2791.0,1496.0,1295.0,Sweden,32.0,17.0,15.0,10.0,6.0,4.0,8.0,4.0,4.0,3.0,0.0,15.0,10.0,5.0,27.0,9.0,18.0,5.0,0.0,0.58,0.26,0.32,0.36,0.28,279.0,0.87,103.0,87.0,558.0,349.0,0.16,51.0,54.0,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900.0
AZ Alkmaar,Niklas Moisander,Ajax,3.6,Eredivisie,2012,35.0,Defender,2576.0,1342.0,1234.0,Finland,30.0,15.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,5.0,21.0,6.0,15.0,10.0,2.0,0.03,0.0,0.03,0.07,0.0,2576.0,0.73,123.0,86.0,234.0,0.0,0.38,217.0,345.0,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400.0
AZ Alkmaar,Charlison Benschop,Stade Brest 29,1.13,Eredivisie,2012,31.0,Forward,1116.0,434.0,682.0,Netherlands,29.0,14.0,15.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,3.0,13.0,1.0,12.0,0.0,0.0,0.4,0.0,0.4,0.21,0.53,223.0,1.05,86.0,38.0,0.0,0.0,0.0,34.0,348.0,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0
AZ Alkmaar,Ragnar Klavan,FC Augsburg,0.225,Eredivisie,2012,35.0,Defender,1236.0,485.0,751.0,Estonia,27.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,4.0,15.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,82.0,46.0,412.0,0.0,0.22,336.0,349.0,19.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0
SC Heerenveen,Bas Dost,VfL Wolfsburg,6.3,Eredivisie,2012,32.0,Forward,2969.0,1477.0,1492.0,Netherlands,34.0,17.0,17.0,32.0,12.0,20.0,9.0,3.0,6.0,4.0,0.0,9.0,4.0,5.0,55.0,30.0,25.0,4.0,0.0,1.24,0.27,0.97,0.73,1.21,93.0,1.67,54.0,87.0,742.0,330.0,0.12,5.0,52.0,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44000.0
SC Heerenveen,Luciano Narsingh,PSV Eindhoven,3.69,Eredivisie,2012,30.0,Forward,2903.0,1419.0,1484.0,Netherlands,34.0,17.0,17.0,8.0,4.0,4.0,22.0,8.0,14.0,0.0,0.0,9.0,4.0,5.0,49.0,25.0,24.0,0.0,0.0,0.93,0.68,0.25,0.25,0.24,363.0,1.52,59.0,85.0,0.0,132.0,0.0,79.0,2.0,-1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0
SC Heerenveen,Oussama Assaidi,Liverpool,3.6,Eredivisie,2012,32.0,Forward,2080.0,1029.0,1051.0,Morocco,27.0,13.0,14.0,10.0,3.0,7.0,7.0,6.0,1.0,0.0,0.0,5.0,2.0,3.0,42.0,24.0,18.0,2.0,0.0,0.74,0.3,0.43,0.26,0.6,208.0,1.82,50.0,77.0,1040.0,297.0,0.09,28.0,38.0,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0
Twente Enschede FC,Ola John,Benfica,10.8,Eredivisie,2012,29.0,Midfielder,2590.0,1413.0,1177.0,Netherlands,33.0,17.0,16.0,8.0,3.0,5.0,16.0,9.0,7.0,0.0,0.0,10.0,7.0,3.0,34.0,19.0,15.0,2.0,0.0,0.83,0.56,0.28,0.19,0.38,324.0,1.18,76.0,78.0,1295.0,162.0,0.07,69.0,6.0,-1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900.0
Twente Enschede FC,Luuk de Jong,Bor. M'gladbach,10.8,Eredivisie,2012,30.0,Forward,2915.0,1521.0,1394.0,Netherlands,33.0,17.0,16.0,25.0,19.0,6.0,9.0,3.0,6.0,1.0,0.0,9.0,6.0,3.0,41.0,21.0,20.0,3.0,0.0,1.05,0.28,0.77,1.12,0.39,117.0,1.27,71.0,88.0,972.0,324.0,0.09,8.0,45.0,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116000.0
Twente Enschede FC,Steven Berghuis,AZ Alkmaar,0.45,Eredivisie,2012,29.0,Forward,1164.0,563.0,601.0,Netherlands,23.0,10.0,13.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,20.0,7.0,13.0,2.0,0.0,0.31,0.08,0.23,0.16,0.3,388.0,1.55,58.0,51.0,582.0,1164.0,0.15,84.0,168.0,-1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58000.0
Vitesse Arnhem,Alexander Büttner,Man Utd,4.5,Eredivisie,2012,32.0,Defender,3072.0,1710.0,1362.0,Netherlands,35.0,19.0,16.0,5.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,14.0,9.0,5.0,41.0,19.0,22.0,3.0,0.0,0.29,0.15,0.15,0.16,0.13,614.0,1.2,75.0,88.0,1024.0,614.0,0.09,132.0,105.0,33.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0
Vitesse Arnhem,Mart Lieder,RKC Waalwijk,0.045,Eredivisie,2012,31.0,Forward,37.0,25.0,12.0,Netherlands,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,37.0,12.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0
NEC Nijmegen,Bram Nuytinck,RSC Anderlecht,1.58,Eredivisie,2012,31.0,Defender,2312.0,1133.0,1179.0,Netherlands,27.0,13.0,14.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,4.0,32.0,14.0,18.0,7.0,2.0,0.08,0.0,0.08,0.08,0.08,1156.0,1.25,72.0,86.0,257.0,0.0,0.35,176.0,265.0,39.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0
NEC Nijmegen,Erton Fejzullahu,Djurgarden,0.315,Eredivisie,2012,33.0,Forward,0.0,0.0,0.0,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0
Roda JC Kerkrade,Przemyslaw Tyton,PSV Eindhoven,2.25,Eredivisie,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0
NAC Breda,Robbert Schilder,Twente FC,0.81,Eredivisie,2012,35.0,Midfielder,2830.0,1403.0,1427.0,Netherlands,32.0,16.0,16.0,6.0,3.0,3.0,6.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,50.0,19.0,31.0,4.0,1.0,0.38,0.19,0.19,0.19,0.19,472.0,1.59,57.0,88.0,566.0,472.0,0.16,108.0,82.0,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0
NAC Breda,Ömer Bayram,Kayserispor,0.315,Eredivisie,2012,30.0,Midfielder,1599.0,912.0,687.0,Netherlands,30.0,17.0,13.0,5.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,26.0,10.0,16.0,4.0,0.0,0.45,0.17,0.28,0.2,0.39,320.0,1.46,62.0,53.0,400.0,533.0,0.23,67.0,87.0,-1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000.0
NAC Breda,Donny Gorter,AZ Alkmaar,0.315,Eredivisie,2012,33.0,Midfielder,1821.0,939.0,882.0,Netherlands,22.0,12.0,10.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,4.0,0.0,33.0,11.0,22.0,4.0,0.0,0.15,0.05,0.1,0.19,0.0,911.0,1.63,55.0,83.0,455.0,1821.0,0.2,159.0,189.0,-1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0
NAC Breda,Leonardo,RB Salzburg,0.09,Eredivisie,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
FC Groningen,Dusan Tadic,Twente FC,4.95,Eredivisie,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000.0
FC Groningen,Nicklas Pedersen,KV Mechelen,0.315,Eredivisie,2012,33.0,Forward,964.0,451.0,513.0,Denmark,19.0,10.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,21.0,7.0,14.0,1.0,0.0,0.19,0.09,0.09,0.0,0.18,964.0,1.96,46.0,51.0,964.0,964.0,0.09,169.0,158.0,-1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0
FC Groningen,Thomas Enevoldsen,KV Mechelen,0.248,Eredivisie,2012,34.0,Midfielder,92.0,30.0,62.0,Denmark,8.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,4.89,18.0,12.0,92.0,92.0,0.98,-1.0,-1.0,-1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0
FC Groningen,Danny Holla,ADO Den Haag,0.151,Eredivisie,2012,33.0,Midfielder,2101.0,1052.0,1049.0,Netherlands,29.0,15.0,14.0,2.0,1.0,1.0,5.0,2.0,3.0,0.0,0.0,5.0,4.0,1.0,41.0,14.0,27.0,6.0,0.0,0.3,0.21,0.09,0.09,0.09,1051.0,1.76,51.0,72.0,350.0,420.0,0.26,167.0,75.0,-1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0
ADO Den Haag,Lex Immers,Feyenoord,0.72,Eredivisie,2012,35.0,Midfielder,2783.0,1439.0,1344.0,Netherlands,31.0,16.0,15.0,8.0,5.0,3.0,2.0,1.0,1.0,2.0,0.0,9.0,6.0,3.0,57.0,26.0,31.0,9.0,0.0,0.32,0.06,0.26,0.31,0.2,348.0,1.84,49.0,90.0,309.0,1392.0,0.29,77.0,179.0,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0
VVV-Venlo,Maya Yoshida,Southampton,2.52,Eredivisie,2012,32.0,Defender,2850.0,1440.0,1410.0,Japan,32.0,16.0,16.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,68.0,22.0,46.0,5.0,1.0,0.16,0.0,0.16,0.19,0.13,570.0,2.15,42.0,89.0,475.0,0.0,0.19,126.0,336.0,134.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0
Ajax Amsterdam,Lorenzo Ebecilio,Metallurg D.,0.09,Eredivisie,2012,29.0,Forward,935.0,544.0,391.0,Netherlands,22.0,10.0,12.0,6.0,5.0,1.0,4.0,2.0,2.0,0.0,0.0,7.0,4.0,3.0,9.0,2.0,7.0,3.0,1.0,0.96,0.39,0.58,0.83,0.23,156.0,0.87,104.0,43.0,234.0,234.0,0.39,16.0,16.0,-1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0
Heracles Almelo,Samuel Armenteros,RSC Anderlecht,0.45,Eredivisie,2012,31.0,Forward,2693.0,1329.0,1364.0,Sweden,33.0,17.0,16.0,4.0,2.0,2.0,7.0,5.0,2.0,0.0,0.0,4.0,3.0,1.0,53.0,20.0,33.0,2.0,0.0,0.37,0.23,0.13,0.14,0.13,673.0,1.77,51.0,82.0,1347.0,385.0,0.07,141.0,67.0,-1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0
Heracles Almelo,Willie Overtoom,AZ Alkmaar,0.27,Eredivisie,2012,34.0,Midfielder,2696.0,1292.0,1404.0,Cameroon,31.0,15.0,16.0,9.0,5.0,4.0,5.0,3.0,2.0,5.0,0.0,4.0,3.0,1.0,53.0,17.0,36.0,3.0,0.0,0.47,0.17,0.3,0.35,0.26,300.0,1.77,51.0,87.0,899.0,539.0,0.1,58.0,90.0,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0
ADO Den Haag,Jens Toornstra,FC Utrecht,0.855,Eredivisie,2012,32.0,Midfielder,2863.0,1440.0,1423.0,Netherlands,32.0,16.0,16.0,3.0,1.0,2.0,5.0,3.0,2.0,0.0,0.0,10.0,7.0,3.0,59.0,25.0,34.0,7.0,0.0,0.25,0.16,0.09,0.06,0.13,954.0,1.85,49.0,89.0,409.0,573.0,0.22,170.0,93.0,-1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700.0
ADO Den Haag,Garry Rodrigues,Levski Sofia,0.27,Eredivisie,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000.0
Roda JC Kerkrade,Przemyslaw Tyton,PSV Eindhoven,0.63,Eredivisie,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0
Roda JC Kerkrade,Przemyslaw Tyton,PSV Eindhoven,0.63,Eredivisie,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0
